name,mass,mzoffset_1,mzoffset_2,mzoffset_3,mzoffset_4,mzoffset_5,mzoffset_6,mzoffset_7,mzoffset_8,mzoffset_9,mzoffset_10,mzoffset_11,mzoffset_12,mzoffset_13,mzoffset_14,mzoffset_15,mzoffset_16,mzoffset_17,mzoffset_18,mzoffset_19,mzoffset_20,mzoffset_21,elution_1,elution_2,elution_3,elution_4,elution_5,elution_6,elution_7,elution_8,elution_9,elution_10,elution_11,elution_12,elution_13,elution_14,elution_15,elution_16,elution_17,elution_18,elution_19,elution_20,elution_21,ioncount_1,ioncount_2,ioncount_3,ioncount_4,ioncount_5,ioncount_6,ioncount_7,ioncount_8,ioncount_9,ioncount_10,ioncount_11,ioncount_12,ioncount_13,ioncount_14,ioncount_15,ioncount_16,ioncount_17,ioncount_18,ioncount_19,ioncount_20,ioncount_21,files_1,files_2,files_3,files_4,files_5,files_6,files_7
125A02,283.1320768055,0,0,-0.000149433680860511,-0.000152838771157349,0.000913919137587982,0,-0.000691411270224762,0,0,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,NaN,0,NaN,0,0,13.6038333333333,13.6005166666667,13.6872166666667,0,13.6057166666667,0,0,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,NaN,0,NaN,0,0,52449.890625,73600.375,5138.8046875,0,37067.03515625,0,0,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,NaN,0,NaN,,,PR80-A1,R320-A,V256A-D1,,V5120
125A03,334.0388164481,0,0,-0.000290988197605202,-0.000164504267615939,0.00039887757662882,0.00101569609643093,-0.000831689059566543,0,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,16.9835,16.9801666666667,17.1633333333333,17.108,17.0185,0,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,82639.59375,114715.0390625,4665.24609375,24483.75390625,37646.97265625,0,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,,,PR80-A1,R320-A,V256A-F2,V256B-H2,V5120
125A04,335.0825397971,0,0,0.00154393030720712,-0.000270523088659047,NaN,NaN,0.00266502986443129,0,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,24.8246666666667,24.8215,NaN,NaN,24.8265,0,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,1798.65979003906,4084.91723632812,NaN,NaN,1961.76745605469,0,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,,,PR80-A1,R320-A,V256A-B3,"V256B-D3,V256B-A1",V5120
125A05,351.0774544192,0,0,0.00300684547602259,0.000132588720646254,NaN,NaN,0.00285461829122369,0,0,NaN,0.000258458362736746,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,24.4751666666667,24.5051666666667,NaN,NaN,24.5103333333333,0,0,NaN,24.4885,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,3316.595703125,5993.67724609375,NaN,NaN,2832.73828125,0,0,NaN,1621.86560058594,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,,,PR80-A1,R320-A,V256A-E2,V256B-C2,V5120
125A06,359.0672836634,0,0,6.38943086528343e-05,0.00373587983574453,NaN,NaN,0.00449869962602634,0,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,19.0645,18.8113333333333,NaN,NaN,18.8831666666667,0,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,3501.04223632812,1701.69421386719,NaN,NaN,1659.650390625,0,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,,,PR80-A1,R320-A,V256A-B1,"V256B-C1,V256B-B2",V5120
125A07,393.0801565356,0,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,,,PR80-A1,R320-A,V256A-G2,V256B-F2,V5120
125A08,311.0728473671,0,0,-0.000172034005004207,0.000389438393256114,-0.000718108252954153,0.00098410312955366,-0.00016657540641063,0,0,NaN,NaN,0.00278178748118307,NaN,0.00182307481179578,0,0,NaN,NaN,NaN,NaN,NaN,0,0,20.7293333333333,20.7425,20.8328333333333,20.8371666666667,20.781,0,0,NaN,NaN,20.8328333333333,NaN,20.7311666666667,0,0,NaN,NaN,NaN,NaN,NaN,0,0,120642.375,137052.359375,7743.58642578125,10506.7998046875,49760.05859375,0,0,NaN,NaN,2484.60424804688,NaN,4405.42724609375,0,0,NaN,NaN,NaN,NaN,NaN,,,PR80-A1,R320-A,V256A-F1,V256B-F1,V5120
125A09,404.1385591669,0,0,0.000199798378787364,-0.000425142140102253,-0.00157715292647254,0.00296941178032739,0.000229469809255534,0,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,12.0389166666667,12.01895,12.0825,12.1161833333333,12.0074833333333,0,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,29158.82421875,31065.74609375,8668.314453125,5023.19580078125,11699.09765625,0,0,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,,,PR80-A1,R320-A,V256A-B1,V256B-A2,V5120
125A10,457.082718616878,0,0,-0.000241431505344281,-0.000506695050489725,-0.000203340574898903,0.000382428007412727,-0.00107851710362183,0,0,-0.00229389653401313,-0.00312801330812817,NaN,NaN,0.00187553631843684,0,0,NaN,NaN,NaN,NaN,NaN,0,0,10.6238166666667,10.6205,10.6882333333333,10.63525,10.60905,0,0,10.6238166666667,10.63715,NaN,NaN,10.60905,0,0,NaN,NaN,NaN,NaN,NaN,0,0,164268.890625,198990.640625,12427.8818359375,35869.875,70279.890625,0,0,2408.72314453125,2832.92724609375,NaN,NaN,2158.4404296875,0,0,NaN,NaN,NaN,NaN,NaN,,,PR80-A1,R320-A,V256A-D3,V256B-B2,V5120
125A11,261.1728789877,0,0,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,NaN,0,NaN,,,PR80-A1,R320-A,V256A-G1,,V5120
125B02,294.1368278324,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,,,,,V256A-F2,V256B-D3,V5120
125B03,350.015972516,0,0,0,0,-0.00206086381592741,0.000984089797611887,-0.00088994855400415,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,17.7963333333333,17.7755833333333,17.6678333333333,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,5499.7333984375,37223.701171875,50387.171875,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,,,,,V256A-B2,"V256B-D1,V256B-B2",V5120
125B04,361.1426414918,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,,,,,V256A-C2,"V256B-A1,V256B-D2",V5120
125B05,307.077932745,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,,,,,V256A-D2,V256B-D2,V5120
125B06,301.052111925,0,0,0,0,0.000939995990790976,0.00152990252405516,-0.000920479472142688,0,0,0,0,0.00218725662779207,-0.00059997625203323,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,16.5816666666667,16.5592833333333,16.4858333333333,0,0,0,0,16.5650333333333,16.5592833333333,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,6910.59765625,3694.75561523438,5702.04931640625,0,0,0,0,3613.34765625,2324.81518554688,NaN,0,0,0,0,NaN,NaN,NaN,,,,,V256A-D3,V256B-G2,V5120
125B07,453.043437875859,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,,,,,V256A-F1,V256B-F2,V5120
125B08,372.1222404007,0,0,0,0,-0.000449601787295251,-0.000244974947065657,-0.000265516753756856,0,0,0,0,-0.00124697235509075,-0.000423250505548367,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,19.7965,19.7576666666667,19.6656666666667,0,0,0,0,19.7965,19.7743333333333,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,99946.5078125,36915.58984375,69340.65625,0,0,0,0,29152.880859375,20455.076171875,NaN,0,0,0,0,NaN,NaN,NaN,,,,,V256A-C2,V256B-E2,V5120
125B09,404.1385591669,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,,,,,V256A-G1,V256B-E1,V5120
125B10,357.0000558567,0,0,0,0,-0.000598363593155682,0.00034071069097763,-0.00107706108201455,0,0,0,0,0.000335953540627543,NaN,0.00234766826292798,0,0,0,0,NaN,NaN,NaN,0,0,0,0,17.3156666666667,17.2588333333333,17.2683333333333,0,0,0,0,17.299,NaN,17.2683333333333,0,0,0,0,NaN,NaN,NaN,0,0,0,0,23015.46484375,2533.50854492188,15457.865234375,0,0,0,0,2843.42553710938,NaN,1703.6962890625,0,0,0,0,NaN,NaN,NaN,,,,,V256A-C1,V256B-D3,V5120
125B11,324.1240702608,0,0,0,0,0.00057121933025428,0.000777021228373087,-0.000169693638383706,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,8.79701666666667,8.72056666666667,8.6945,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,24405.095703125,6684.4736328125,5808.82275390625,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,,,,,V256A-G2,V256B-F2,V5120
125C02,221.1164267413,0,0,0,0,NaN,-0.00072637032815237,0.0003184035951449,0,0,0,0,0.00140079630210721,0.00140842966152377,-0.00231664925425434,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,13.21335,13.2228,0,0,0,0,13.3794,13.1967,13.3559833333333,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,14227.83203125,49374.67578125,0,0,0,0,3288.63989257812,2689.30200195312,1954.61291503906,0,0,0,0,NaN,NaN,NaN,,,,,V256A-D2,V256B-D3,V5120
125C03,389.0810156138,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,,,,,V256A-H2,V256B-H1,V5120
125C04,315.1371621834,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,,,,,V256A-H2,V256B-H2,V5120
125C05,313.1215121192,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,,,,,V256A-A3,,V5120
125C06,321.1113413634,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,,,,,V256A-D2,V256B-C2,V5120
125C07,407.0958065998,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,,,,,V256A-C2,"V256B-A1,V256B-F2",V5120
125C08,324.1374965344,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,,,,,V256A-B2,,V5120
125C09,404.1385591669,0,0,0,0,NaN,-0.000318854556098813,0.000568249670664045,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,10.3704666666667,10.2927333333333,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,1557.62658691406,4420.0478515625,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,,,,,V256A-B2,"V256B-A1,V256B-E2",V5120
125C10,255.1007766771,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,,,,,V256A-C2,V256B-D3,V5120
125C11,309.0728268693,0,0,0,0,0.000741186473533162,0.000103260059631793,-0.000725038971950198,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,9.30405,9.2194,9.2439,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,26965.6796875,15877.3720703125,28489.609375,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,,,,,V256A-C3,V256B-A2,V5120
125D02,299.1269914276,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,,,,,V256A-D1,V256B-H2,V5120
125D03,349.1902603864,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,,,,,V256A-B3,,V5120
125D04,345.1477268697,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,,,,,V256A-C2,V256B-E2,V5120
125D05,325.1062559855,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,,,,,V256A-G1,V256B-F2,V5120
125D06,351.1219060497,0,0,0,0,6.71356747261598e-06,-0.000223883590706464,-0.000205689629297012,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,18.5253333333333,18.5294166666667,18.4503333333333,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,16157.177734375,6675.14501953125,9469.0634765625,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,,,,,V256A-H1,"V256B-B1,V256B-B3",V5120
125D07,364.1470153632,0,0,0,0,0.000743974597071428,-0.000698167759651369,0.00499261364268477,0,0,0,0,0.000553769703287799,-0.00357266390943778,0.00355306840253888,0,0,0,0,NaN,NaN,NaN,0,0,0,0,8.89265,8.81581666666667,8.91093333333333,0,0,0,0,8.9093,8.79916666666667,8.91093333333333,0,0,0,0,NaN,NaN,NaN,0,0,0,0,18682.8515625,6410.76318359375,31993.90625,0,0,0,0,3500.22680664062,2442.1220703125,2094.39038085938,0,0,0,0,NaN,NaN,NaN,,,,,V256A-H2,V256B-D2,V5120
125D08,366.1480612207,0,0,0,0,-0.00216249884942954,0.00101290277001453,-0.000163920199270251,0,0,0,0,-0.00211855254292459,NaN,-0.000314907145423149,0,0,0,0,NaN,NaN,NaN,0,0,0,0,22.9705,23.0013333333333,22.9286666666667,0,0,0,0,22.9705,NaN,22.9453333333333,0,0,0,0,NaN,NaN,NaN,0,0,0,0,43914.62109375,7957.60302734375,35166.6953125,0,0,0,0,2780.82983398438,NaN,2491.00341796875,0,0,0,0,NaN,NaN,NaN,,,,,V256A-B1,V256B-H2,V5120
125D09,340.1324111565,0,0,0,0,0.000309041148852884,8.73502886520328e-05,-0.00127784275264275,0,0,0,0,NaN,-0.0002075946970308,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,17.6798333333333,17.6266666666667,17.5346666666667,0,0,0,0,NaN,17.6266666666667,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,57810.25390625,86065.1953125,49842.703125,0,0,0,0,NaN,1291.63928222656,NaN,0,0,0,0,NaN,NaN,NaN,,,,,V256A-B2,V256B-E2,V5120
125D10,333.0767857172,0,0,0,0,NaN,0.00129831153651594,0.00147304780557533,0,0,0,0,0.00104961450779228,-6.56987530760489e-05,-0.000324782936843349,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,19.8328333333333,19.8321666666667,0,0,0,0,19.8423333333333,19.7995,19.7155,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,9592.630859375,3487.37182617188,0,0,0,0,2297.36181640625,3075.89300537109,2091.69091796875,0,0,0,0,NaN,NaN,NaN,,,,,V256A-C3,"V256B-C1,V256B-B2",V5120
125D11,348.2049073976,0,0,0,0,0.000809660426398295,0.000655879348471444,-0.000779533291677126,0,0,0,0,NaN,NaN,NaN,0,0,0,0,0.00194051372096737,0.00571946771697185,0.00390580182533995,0,0,0,0,10.7827833333333,11.0656,11.2749666666667,0,0,0,0,NaN,NaN,NaN,0,0,0,0,11.0325,11.1321833333333,11.0751833333333,0,0,0,0,68476.9140625,2615.42602539062,1924.63720703125,0,0,0,0,NaN,NaN,NaN,0,0,0,0,1151.93884277344,3607.60791015625,3067.69458007812,,,,,V256A-A3,V256B-A3,V5120
125E02,334.1793613491,0,0,0,0,-0.00140538029393156,-0.000640061890692323,-0.000548669495174181,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,16.7496666666667,16.6928333333333,16.6856666666667,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,14019.34765625,72286.1171875,183891.765625,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,,,,,V256A-C1,V256B-D3,V5120
125E03,389.0810156138,0,0,0,0,0.00136005902379566,0.000217062246520072,-0.000703604742170683,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,15.6969333333333,15.65625,15.5701833333333,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,6528.00830078125,12458.3012695312,29750.37890625,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,,,,,V256A-C3,"V256B-A1,V256B-E2",V5120
125E04,395.0269393092,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,,,,,V256A-A1,V256B-F2,V5120
125E05,373.0829337276,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,,,,,V256A-G1,V256B-D3,V5120
125E06,387.0985837918,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,,,,,V256A-H1,V256B-F1,V5120
125E07,341.0834120534,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,,,,,V256A-A1,V256B-A2,V5120
125E08,412.1535405291,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,,,,,V256A-D2,V256B-B2,V5120
125E09,358.0841235599,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,,,,,V256A-E2,V256B-D3,V5120
125E10,360.0876847545,0,0,0,0,0.00156933554683292,0.00146847328602462,-0.000918153590873771,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,19.0433333333333,19.044,18.8831666666667,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,1593.44702148438,6359.03662109375,8502.4755859375,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,,,,,V256A-C3,V256B-B3,V5120
125E11,369.2303938666,0,0,0,0,0.000710260781318084,0.000381270932621192,-0.0013768130352787,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,13.1497666666667,13.0984,13.0729666666667,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,14743.3125,166886.71875,176967.515625,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,,,,,V256A-C3,V256B-E2,V5120
125F02,334.1793613491,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,0,0,0,0,NaN,0,NaN,,,,,V256A-G1,,V5120
125F03,365.1851750085,0,0,0,0,-4.9068132739194e-05,0.000571062263361455,-0.000833107201003713,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,13.8004666666667,13.7334,13.6723,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,19060.28125,93139.65625,109047.9296875,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,,,,,V256A-F2,V256B-H1,V5120
125F04,331.1320768055,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,,,,,V256A-D3,V256B-C2,V5120
125F05,387.0985837918,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,,,,,V256A-A2,V256B-B2,V5120
125F06,359.1191288577,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,,,,,V256A-D3,V256B-B3,V5120
