369.053463384, CDIV0005-F05
419.036834776, CDIV0005-F06
332.1194635, CDIV0005-F07
497.0837849679999, CDIV0005-F08
370.08509786, CDIV0005-F09
411.240958536, CDIV0005-F10
357.11317118, CDIV0005-F11
245.068807832, CDIV0005-G02
306.103813436, CDIV0005-G03
404.069447796, CDIV0005-G04
345.11317118, CDIV0005-G05
371.1732729, CDIV0005-G06
355.17835828, CDIV0005-G07
419.1732729, CDIV0005-G08
449.0837849679999, CDIV0005-G09
341.162708216, CDIV0005-G10
399.20457302799997, CDIV0005-G11
308.96366983599995, CDIV0005-H02
269.00103388800005, CDIV0005-H03
233.10519334, CDIV0005-H04
442.096340932, CDIV0005-H05
418.19262843999996, CDIV0005-H06
397.225308472, CDIV0005-H07
417.194008344, CDIV0005-H08
387.18344366, CDIV0005-H09
365.058548764, CDIV0005-H10
429.215137712, CDIV0005-H11
369.157622836, CDIV0006-A02
397.225308472, CDIV0006-A03
369.194008344, CDIV0006-A04
351.147058152, CDIV0006-A05
410.1477864239999, CDIV0006-A06
304.121177752, CDIV0006-A07
210.03506518, CDIV0006-A08
219.053157768, CDIV0006-A09
343.108754496, CDIV0006-A10
293.152812228, CDIV0006-A11
411.240958536, CDIV0006-B02
347.152143532, CDIV0006-B03
395.209658408, CDIV0006-B04
295.120843404, CDIV0006-B05
347.011598572, CDIV0006-B06
207.104799416, CDIV0006-B07
180.042258736, CDIV0006-B08
326.10667056000005, CDIV0006-B09
261.055656304, CDIV0006-B10
345.103479088, CDIV0006-B11
381.157622836, CDIV0006-C02
417.194008344, CDIV0006-C03
441.25152321999997, CDIV0006-C04
350.139720276, CDIV0006-C05
306.089208928, CDIV0006-C06
430.178023932, CDIV0006-C07
355.15320615200005, CDIV0006-C08
293.10519334, CDIV0006-C09
325.098189812, CDIV0006-C10
359.119129152, CDIV0006-C11
413.18383758399995, CDIV0006-D02
451.131713704, CDIV0006-D03
497.0837849679999, CDIV0006-D04
364.14567824799997, CDIV0006-D05
219.089543276, CDIV0006-D06
257.141578848, CDIV0006-D07
278.98949066, CDIV0006-D08
272.104858992, CDIV0006-D09
264.012411588, CDIV0006-D10
180.024500496, CDIV0006-D11
343.158371784, CDIV0006-E02
413.22022309199997, CDIV0006-E03
381.194008344, CDIV0006-E04
456.03545487199995, CDIV0006-E05
233.10519334, CDIV0006-E06
333.08349259199997, CDIV0006-E07
298.095356928, CDIV0006-E08
346.171499072, CDIV0006-E09
311.082539748, CDIV0006-E10
206.049155684, CDIV0006-E11
353.199093724, CDIV0006-F02
431.1732729, CDIV0006-F03
375.12373586399997, CDIV0006-F04
209.062282972, CDIV0006-F05
282.10560794, CDIV0006-F06
368.037169124, CDIV0006-F07
334.996342432, CDIV0006-F08
380.05975570400005, CDIV0006-F09
327.0428987, CDIV0006-F10
248.116092372, CDIV0006-F11
413.22022309199997, CDIV0006-G02
413.22022309199997, CDIV0006-G03
419.209658408, CDIV0006-G04
222.030838524, CDIV0006-G05
260.04042084, CDIV0006-G06
341.119797848, CDIV0006-G07
274.131742436, CDIV0006-G08
338.126657056, CDIV0006-G09
377.069782144, CDIV0006-G10
357.10347908800003, CDIV0006-G11
429.21513771199994, CDIV0006-H02
355.17835828, CDIV0006-H03
475.23587315599997, CDIV0006-H04
178.049075432, CDIV0006-H05
296.14124449999997, CDIV0006-H06
244.080769484, CDIV0006-H07
212.047344116, CDIV0006-H08
285.066889684, CDIV0006-H09
443.1732729, CDIV0006-H10
375.11404377200006, CDIV0006-H11
468.171892996, CDIV0007-A02
289.124883228, CDIV0007-A03
285.092041812, CDIV0007-A04
222.111675688, CDIV0007-A05
317.102507972, CDIV0007-A06
309.10010796, CDIV0007-A07
189.995220236, CDIV0007-A08
431.314792172, CDIV0007-A09
276.066555336, CDIV0007-A10
410.11060883600004, CDIV0007-A11
458.1147720439999, CDIV0007-B02
311.109233164, CDIV0007-B03
285.092041812, CDIV0007-B04
249.063722452, CDIV0007-B05
281.038960684, CDIV0007-B06
276.093248752, CDIV0007-B07
385.133729484, CDIV0007-B08
320.209992756, CDIV0007-B09
226.99457604, CDIV0007-B10
371.163376912, CDIV0007-B11
281.108564468, CDIV0007-C02
215.072847656, CDIV0007-C03
295.120843404, CDIV0007-C04
311.052090916, CDIV0007-C05
315.955748008, CDIV0007-C06
403.88297276, CDIV0007-C07
290.130679816, CDIV0007-C08
223.120843404, CDIV0007-C09
447.1075763999999, CDIV0007-C10
376.189926008, CDIV0007-C11
413.025534384, CDIV0007-D02
333.043567396, CDIV0007-D03
295.120843404, CDIV0007-D04
343.120843404, CDIV0007-D05
254.04015056, CDIV0007-D06
339.98400392, CDIV0007-D07
283.11094741600004, CDIV0007-D08
222.100442308, CDIV0007-D09
368.09186676, CDIV0007-D10
349.098189812, CDIV0007-D11
229.146664228, CDIV0007-E02
286.975213064, CDIV0007-E03
335.126991404, CDIV0007-E04
214.039671892, CDIV0007-E05
298.066365308, CDIV0007-E06
294.103813436, CDIV0007-E07
320.10241438, CDIV0007-E08
314.126657056, CDIV0007-E09
426.130360444, CDIV0007-E10
377.069782144, CDIV0007-E11
338.072513308, CDIV0007-F02
253.050570924, CDIV0007-F03
473.11443769599987, CDIV0007-F04
302.130679816, CDIV0007-F05
322.131742436, CDIV0007-F06
305.976898672, CDIV0007-F07
265.157897608, CDIV0007-F08
362.047649732, CDIV0007-F09
453.117937188, CDIV0007-F10
292.12454888, CDIV0007-F11
328.178692628, CDIV0007-G02
317.11825655999996, CDIV0007-G03
329.162708216, CDIV0007-G04
328.178692628, CDIV0007-G05
295.095691276, CDIV0007-G06
229.204179104, CDIV0007-G07
283.132076784, CDIV0007-G08
253.131408088, CDIV0007-G09
411.130694792, CDIV0007-G10
252.093248752, CDIV0007-G11
487.02273923999996, CDIV0007-H02
271.076391748, CDIV0007-H03
171.089543276, CDIV0007-H04
266.116761068, CDIV0007-H05
400.118984832, CDIV0007-H06
270.194342692, CDIV0007-H07
358.164105184, CDIV0007-H08
230.130679816, CDIV0007-H09
370.071131316, CDIV0007-H10
341.152812228, CDIV0007-H11
321.22049786400004, CDIV0008-A02
271.076391748, CDIV0008-A03
250.077598688, CDIV0008-A04
291.061946536, CDIV0008-A05
375.85167263200003, CDIV0008-A06
303.100776656, CDIV0008-A07
394.00408426600006, CDIV0008-A08
268.01701829999996, CDIV0008-A09
352.038147668, CDIV0008-A10
468.986252184, CDIV0008-A11
309.10481648, CDIV0008-B02
312.11437811999997, CDIV0008-B03
309.10347908800003, CDIV0008-B04
355.961896008, CDIV0008-B05
